`id,work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2247,2024,MI,FT,Deep Learning Engineer,GBP,49253,GB,100,GB,M
2248,2024,SE,FT,Data Engineer,USD,200000,US,0,US,M
2249,2024,SE,FT,Data Engineer,USD,160000,US,0,US,M
2250,2024,SE,FT,Data Scientist,EUR,47280,ES,0,ES,M
2251,2024,SE,FT,Data Scientist,EUR,37824,ES,0,ES,M
2252,2024,SE,FT,Data Scientist,USD,198800,US,0,US,M
2253,2024,SE,FT,Data Scientist,USD,122600,US,0,US,M
2255,2024,MI,FT,BI Data Analyst,EUR,105066,FR,50,FR,M
2256,2024,SE,FT,Data Analyst,USD,130000,US,0,US,M
2257,2024,SE,FT,Data Analyst,USD,100000,US,0,US,M
2258,2024,MI,FT,Analytics Engineer,GBP,104663,GB,0,GB,M
2259,2024,MI,FT,Analytics Engineer,GBP,73880,GB,0,GB,M
2260,2024,SE,FT,Data Engineer,USD,125000,US,100,US,M
2261,2024,SE,FT,Data Engineer,USD,110000,US,100,US,M
2262,2024,MI,FT,Data Analyst,USD,165000,US,0,US,M
2263,2024,MI,FT,Data Analyst,USD,124000,US,0,US,M
2264,2024,SE,FT,Data Scientist,USD,148000,US,100,US,M
2265,2024,SE,FT,Data Scientist,USD,107000,US,100,US,M
2266,2024,MI,FT,Data Analyst,USD,150000,US,0,US,M
2267,2024,MI,FT,Data Analyst,USD,100000,US,0,US,M
2268,2024,EN,FT,Data Engineer,USD,160000,US,0,US,M
2269,2024,EN,FT,Data Engineer,USD,135000,US,0,US,M
2270,2024,MI,FT,Data Engineer,USD,120000,US,0,US,M
2271,2024,MI,FT,Data Engineer,USD,95000,US,0,US,M
2272,2024,SE,FT,Data Engineer,USD,153600,US,0,US,M
2273,2024,SE,FT,Data Engineer,USD,106800,US,0,US,M
2274,2024,MI,FT,Data Analyst,USD,100000,CA,0,CA,M
2275,2024,MI,FT,Data Analyst,USD,65000,CA,0,CA,M
2276,2024,MI,FT,Data Engineer,USD,120000,US,0,US,M
2277,2024,MI,FT,Data Engineer,USD,95000,US,0,US,M
2280,2024,EX,FT,Data Engineer,USD,310000,US,100,US,M
2281,2024,EX,FT,Data Engineer,USD,239000,US,100,US,M
2282,2024,SE,FT,Data Science Manager,USD,299500,US,0,US,M
2283,2024,SE,FT,Data Science Manager,USD,245100,US,0,US,M
2284,2024,SE,FT,Data Scientist,USD,168000,US,100,US,M
2285,2024,SE,FT,Data Scientist,USD,130000,US,100,US,M
2286,2024,SE,FT,Data Scientist,USD,136000,US,100,US,M
2287,2024,SE,FT,Data Scientist,USD,104000,US,100,US,M
2288,2024,MI,FT,Data Engineer,USD,161000,US,100,US,M
2289,2024,MI,FT,Data Engineer,USD,118000,US,100,US,M
2290,2024,SE,FT,Applied Scientist,USD,205000,US,100,US,M
2291,2024,SE,FT,Applied Scientist,USD,184000,US,100,US,M
2292,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2293,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2294,2024,SE,FT,Data Science Manager,USD,247500,US,0,US,M
2295,2024,SE,FT,Data Science Manager,USD,172200,US,0,US,M
2297,2024,SE,FT,Data Analyst,USD,177000,US,0,US,M
2298,2024,SE,FT,Data Analyst,USD,131000,US,0,US,M
2299,2024,SE,FT,Applied Scientist,USD,205000,US,100,US,M
2300,2024,SE,FT,Applied Scientist,USD,184000,US,100,US,M
2301,2024,SE,FT,Data Engineer,USD,146000,US,0,US,M
2302,2024,SE,FT,Data Engineer,USD,102000,US,0,US,M
2303,2024,SE,FT,Data Analyst,USD,169000,US,0,US,M
2304,2024,SE,FT,Data Analyst,USD,110600,US,0,US,M
2305,2024,SE,FT,Applied Scientist,USD,230000,US,100,US,M
2306,2024,SE,FT,Applied Scientist,USD,196000,US,100,US,M
2307,2024,SE,FT,Data Engineer,USD,135000,US,0,US,M
2308,2024,SE,FT,Data Engineer,USD,100000,US,0,US,M
2309,2024,MI,FT,Data Engineer,USD,80000,US,0,US,M
2310,2024,MI,FT,Data Engineer,USD,65000,US,0,US,M
2311,2024,SE,FT,Data Engineer,USD,135000,US,0,US,M
2312,2024,SE,FT,Data Engineer,USD,100000,US,0,US,M
2313,2024,SE,FT,Data Engineer,GBP,61566,GB,100,GB,M
2314,2024,SE,FT,Data Engineer,GBP,43096,GB,100,GB,M
2315,2024,MI,FT,Data Engineer,USD,175000,US,100,US,M
2316,2024,MI,FT,Data Engineer,USD,135000,US,100,US,M
2317,2024,EN,FT,Data Scientist,USD,80000,US,0,US,M
2318,2024,SE,FT,Data Engineer,USD,231250,US,100,US,M
2319,2024,SE,FT,Data Engineer,USD,138750,US,100,US,M
2320,2024,SE,FT,Analytics Engineer,USD,193750,US,100,US,M
2321,2024,SE,FT,Analytics Engineer,USD,116250,US,100,US,M
2322,2024,SE,FT,Data Engineer,USD,231250,US,100,US,M
2323,2024,SE,FT,Data Engineer,USD,138750,US,100,US,M
2324,2024,SE,FT,Analytics Engineer,USD,231250,US,100,US,M
2325,2024,SE,FT,Analytics Engineer,USD,138750,US,100,US,M
2326,2024,SE,FT,Analytics Engineer,USD,231250,US,100,US,M
2327,2024,SE,FT,Analytics Engineer,USD,138750,US,100,US,M
2328,2024,SE,FT,Data Engineer,USD,193750,US,100,US,M
2329,2024,SE,FT,Data Engineer,USD,116250,US,100,US,M
2330,2024,SE,FT,Data Scientist,USD,208000,US,100,US,M
2331,2024,SE,FT,Data Scientist,USD,127000,US,100,US,M
2332,2024,SE,FT,Research Scientist,USD,300000,US,100,US,M
2333,2024,SE,FT,Research Scientist,USD,196000,US,100,US,M
2334,2024,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M
2335,2024,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M
2337,2024,SE,FT,Data Engineer,USD,185900,US,0,US,M
2338,2024,SE,FT,Data Engineer,USD,129300,US,0,US,M
2339,2024,SE,FT,Data Scientist,EUR,47280,ES,0,ES,M
2340,2024,SE,FT,Data Scientist,EUR,37824,ES,0,ES,M
2341,2024,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M
2342,2024,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M
2343,2024,SE,FT,Data Scientist,USD,205000,US,100,US,M
2344,2024,SE,FT,Data Scientist,USD,185000,US,100,US,M
2345,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2346,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2347,2024,SE,FT,Machine Learning Engineer,USD,247500,US,0,US,M
2348,2024,SE,FT,Machine Learning Engineer,USD,172200,US,0,US,M
2349,2024,EN,FT,Data Engineer,USD,160000,US,0,US,M
2350,2024,EN,FT,Data Engineer,USD,135000,US,0,US,M
2351,2024,MI,FT,Data Analyst,USD,150000,US,0,US,M
2352,2024,MI,FT,Data Analyst,USD,100000,US,0,US,M
2353,2024,SE,FT,Data Analyst,USD,110000,US,0,US,M
2354,2024,SE,FT,Data Analyst,USD,95000,US,0,US,M
2355,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2356,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2357,2024,SE,FT,Applied Scientist,USD,205000,US,100,US,M
2358,2024,SE,FT,Applied Scientist,USD,184000,US,100,US,M
2360,2024,SE,FT,Data Science Tech Lead,USD,375000,US,50,US,L
2361,2024,SE,FT,Data Engineer,USD,191200,US,0,US,M
2362,2024,SE,FT,Data Engineer,USD,130000,US,0,US,M
2363,2024,SE,FT,Data Scientist,USD,225000,US,0,US,M
2364,2024,SE,FT,Data Scientist,USD,156400,US,0,US,M
2365,2024,SE,FT,Data Analyst,USD,169000,US,0,US,M
2366,2024,SE,FT,Data Analyst,USD,110600,US,0,US,M
2367,2024,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M
2368,2024,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M
2369,2024,MI,FT,Machine Learning Engineer,GBP,104663,GB,0,GB,M
2370,2024,MI,FT,Machine Learning Engineer,GBP,80036,GB,0,GB,M
2371,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2372,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2373,2024,SE,FT,Data Scientist,USD,140700,US,0,US,M
2374,2024,SE,FT,Data Scientist,USD,93800,US,0,US,M
2375,2024,SE,FT,Data Scientist,USD,350000,US,100,US,M
2376,2024,SE,FT,Data Scientist,USD,135000,US,100,US,M
2377,2024,SE,FT,Data Analyst,USD,115934,US,100,US,M
2378,2024,SE,FT,Data Analyst,USD,81666,US,100,US,M
2383,2024,SE,FT,Machine Learning Engineer,USD,201000,US,0,US,M
2384,2024,SE,FT,Machine Learning Engineer,USD,119000,US,0,US,M
2385,2024,SE,FT,Data Engineer,USD,175000,US,100,US,M
2386,2024,SE,FT,Data Engineer,USD,150000,US,100,US,M
2387,2024,SE,FT,Data Analyst,USD,154560,US,0,US,M
2388,2024,SE,FT,Data Analyst,USD,123648,US,0,US,M
2389,2024,SE,FT,Data Analyst,USD,130000,US,0,US,M
2390,2024,SE,FT,Data Analyst,USD,100000,US,0,US,M
2391,2024,MI,FT,Data Engineer,USD,170000,US,0,US,M
2392,2024,MI,FT,Data Engineer,USD,145000,US,0,US,M
2393,2024,SE,FT,Data Engineer,USD,135000,US,100,US,M
2394,2024,SE,FT,Data Engineer,USD,100000,US,100,US,M
2395,2024,SE,FT,Data Scientist,USD,247500,US,0,US,M
2396,2024,SE,FT,Data Scientist,USD,172200,US,0,US,M
2397,2024,SE,FT,Data Scientist,USD,177500,US,100,US,M
2398,2024,SE,FT,Data Scientist,USD,134000,US,100,US,M
2399,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2400,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2401,2024,SE,FT,Data Architect,USD,192564,US,100,US,M
2402,2024,SE,FT,Data Architect,USD,144854,US,100,US,M
2403,2024,SE,FT,Data Analyst,USD,130000,US,0,US,M
2404,2024,SE,FT,Data Analyst,USD,105000,US,0,US,M
2405,2024,SE,FT,Data Engineer,USD,179305,US,100,US,M
2406,2024,SE,FT,Data Engineer,USD,142127,US,100,US,M
2407,2024,SE,FT,Data Engineer,USD,315000,US,100,US,M
2408,2024,SE,FT,Data Engineer,USD,225000,US,100,US,M
2409,2024,SE,FT,Data Scientist,USD,243900,US,100,US,M
2410,2024,SE,FT,Data Scientist,USD,156600,US,100,US,M
2411,2024,MI,FT,Data Analyst,USD,206000,US,0,US,M
2412,2024,MI,FT,Data Analyst,USD,160000,US,0,US,M
2413,2024,MI,FT,Data Analyst,USD,109000,US,0,US,M
2414,2024,MI,FT,Data Analyst,USD,79000,US,0,US,M
2415,2024,MI,FT,Data Analyst,USD,160000,US,0,US,M
2416,2024,MI,FT,Data Analyst,USD,109000,US,0,US,M
2418,2024,SE,FT,Data Engineer,USD,182500,US,100,US,M
2419,2024,SE,FT,Data Engineer,USD,128500,US,100,US,M
2420,2024,MI,FT,Data Engineer,USD,160000,US,100,US,M
2421,2024,MI,FT,Data Engineer,USD,90000,US,100,US,M
2422,2024,EN,FT,Data Manager,USD,77300,US,100,US,M
2423,2024,EN,FT,Data Manager,USD,45600,US,100,US,M
2424,2024,SE,FT,Data Analyst,USD,127000,US,100,US,M
2425,2024,SE,FT,Data Analyst,USD,110000,US,100,US,M
2426,2024,SE,FT,Data Architect,USD,210000,US,100,US,M
2427,2024,SE,FT,Data Architect,USD,136000,US,100,US,M
2429,2024,SE,FT,Data Engineer,USD,170000,US,100,US,M
2430,2024,SE,FT,Data Engineer,USD,140000,US,100,US,M
2431,2024,SE,FT,Data Engineer,USD,247500,US,0,US,M
2432,2024,SE,FT,Data Engineer,USD,172200,US,0,US,M
2433,2024,SE,FT,Data Engineer,USD,225000,US,0,US,M
2434,2024,SE,FT,Data Engineer,USD,184100,US,0,US,M
2435,2024,MI,FT,Machine Learning Engineer,USD,130000,US,0,US,M
2436,2024,MI,FT,Machine Learning Engineer,USD,90000,US,0,US,M
2437,2024,MI,FT,Data Scientist,USD,120000,US,100,US,M
2438,2024,MI,FT,Data Scientist,USD,100000,US,100,US,M
2439,2024,MI,FT,Data Scientist,USD,85000,US,100,US,M
2440,2024,MI,FT,Data Scientist,USD,78000,US,100,US,M
2441,2024,SE,FT,Data Engineer,USD,161000,US,100,US,M
2442,2024,SE,FT,Data Engineer,USD,110000,US,100,US,M
2443,2024,SE,FT,Data Scientist,USD,136000,US,100,US,M
2444,2024,SE,FT,Data Scientist,USD,104000,US,100,US,M
2445,2024,SE,FT,Data Scientist,EUR,47280,ES,0,ES,M
2446,2024,SE,FT,Data Scientist,EUR,37824,ES,0,ES,M
2447,2024,EX,FT,Head of Data,USD,205000,US,0,US,M
2448,2024,EX,FT,Head of Data,USD,160000,US,0,US,M
2449,2024,SE,FT,Data Analyst,USD,169000,US,0,US,M
2450,2024,SE,FT,Data Analyst,USD,110600,US,0,US,M
2451,2024,EN,FT,Data Engineer,GBP,61566,GB,100,GB,M
2452,2024,EN,FT,Data Engineer,GBP,49253,GB,100,GB,M
2453,2024,SE,FT,Data Engineer,USD,160000,US,0,US,M
2454,2024,SE,FT,Data Engineer,USD,130000,US,0,US,M
2455,2024,SE,FT,Data Scientist,USD,245000,US,0,US,M
2456,2024,SE,FT,Data Scientist,USD,180000,US,0,US,M
2457,2024,SE,FT,Data Engineer,USD,135000,US,0,US,M
2458,2024,SE,FT,Data Engineer,USD,100000,US,0,US,M
2459,2024,SE,FT,Data Engineer,USD,220000,US,0,US,M
2460,2024,SE,FT,Data Engineer,USD,150000,US,0,US,M
2461,2024,SE,FT,Data Scientist,USD,198440,US,0,US,L
2462,2024,SE,FT,Data Scientist,USD,144000,US,0,US,L
2463,2024,SE,FT,Data Engineer,USD,240000,US,0,US,M
2464,2024,SE,FT,Data Engineer,USD,170000,US,0,US,M
2465,2024,SE,FT,Data Scientist,USD,198440,US,0,US,M
2466,2024,SE,FT,Data Scientist,USD,144000,US,0,US,M
2467,2024,MI,FT,Data Analyst,USD,150000,US,100,US,M
2468,2024,MI,FT,Data Analyst,USD,100000,US,100,US,M
2469,2024,SE,FT,Data Analyst,USD,120000,US,0,US,M
2470,2024,SE,FT,Data Analyst,USD,95000,US,0,US,M
2471,2024,MI,FT,Data Scientist,GBP,57872,GB,50,GB,M
2472,2024,EN,FT,Data Analyst,USD,64000,US,100,US,L
2473,2024,EN,FT,Data Scientist,EUR,39925,FR,50,FR,L
2474,2024,SE,FT,Machine Learning Engineer,USD,187200,CA,100,CA,M
2475,2024,SE,FT,Machine Learning Engineer,USD,116100,CA,100,CA,M
2476,2024,SE,FT,Data Analyst,USD,150000,US,0,US,M
2477,2024,SE,FT,Data Analyst,USD,127000,US,0,US,M
2478,2024,SE,FT,Data Engineer,USD,275000,US,100,US,M
2479,2024,SE,FT,Data Engineer,USD,166000,US,100,US,M
2480,2024,SE,FT,Data Scientist,USD,159699,US,0,US,M
2481,2024,SE,FT,Data Scientist,USD,138938,US,0,US,M
2482,2024,EN,FT,BI Analyst,USD,76000,US,50,US,L
2483,2024,SE,FT,Data Analyst,USD,166700,US,0,US,M
2484,2024,SE,FT,Data Analyst,USD,119000,US,0,US,M
2485,2024,SE,FT,Data Analyst,USD,130000,US,0,US,M
2486,2024,SE,FT,Data Analyst,USD,100000,US,0,US,M
2487,2024,SE,FT,Analytics Engineer,GBP,103432,GB,0,GB,M
2488,2024,SE,FT,Analytics Engineer,GBP,92350,GB,0,GB,M
2489,2024,SE,FT,Data Analyst,USD,80000,US,0,US,M
2490,2024,SE,FT,Data Analyst,USD,52500,US,0,US,M
2491,2024,SE,FT,Data Engineer,USD,236000,US,100,US,M
2492,2024,SE,FT,Data Engineer,USD,182000,US,100,US,M
2493,2024,SE,FT,Data Scientist,USD,180000,US,100,US,M
2494,2024,SE,FT,Data Scientist,USD,140000,US,100,US,M
2495,2024,SE,FT,Data Scientist,USD,225000,US,0,US,M
2496,2024,SE,FT,Data Scientist,USD,156400,US,0,US,M
2497,2024,SE,FT,Data Analyst,USD,135000,US,100,US,M
2498,2024,SE,FT,Data Analyst,USD,100000,US,100,US,M
2499,2024,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M
2500,2024,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M
2501,2024,MI,FT,Research Engineer,USD,240000,US,100,US,M
2503,2024,SE,FT,Data Engineer,USD,300000,US,0,US,M
2504,2024,SE,FT,Data Engineer,USD,130000,US,0,US,M
2505,2024,SE,FT,Data Engineer,USD,195000,US,100,US,M
2506,2024,SE,FT,Data Engineer,USD,175000,US,100,US,M
2507,2024,SE,FT,Data Engineer,USD,155000,US,0,US,M
2508,2024,SE,FT,Data Engineer,USD,110000,US,0,US,M
2509,2024,SE,FT,Data Operations Analyst,USD,123000,US,0,US,M
2510,2024,SE,FT,Data Operations Analyst,USD,92250,US,0,US,M
2511,2024,SE,FT,Data Engineer,USD,170000,US,0,US,M
2512,2024,SE,FT,Data Engineer,USD,150000,US,0,US,M
2513,2024,MI,FT,ML Engineer,USD,180000,US,100,US,M
2514,2024,MI,FT,ML Engineer,USD,100000,US,100,US,M
2515,2024,SE,FT,Data Engineer,USD,97000,US,100,US,M
2516,2024,SE,FT,Data Engineer,USD,90000,US,100,US,M
2517,2024,SE,FT,Data Engineer,USD,200000,US,0,US,M
2518,2024,SE,FT,Data Engineer,USD,160000,US,0,US,M
2519,2024,SE,FT,Machine Learning Engineer,USD,210000,US,100,US,M
2520,2024,SE,FT,Machine Learning Engineer,USD,180000,US,100,US,M
2521,2024,SE,FT,Data Engineer,USD,260000,US,0,US,M
2522,2024,SE,FT,Data Engineer,USD,180000,US,0,US,M
2523,2024,EX,FT,Analytics Engineer,USD,210000,US,100,US,M
2524,2024,EX,FT,Analytics Engineer,USD,157000,US,100,US,M
2525,2024,EN,FT,Data Scientist,USD,180000,US,100,US,M
2526,2024,EN,FT,Data Scientist,USD,100000,US,100,US,M
2527,2024,MI,FT,Data Analyst,USD,80000,US,0,US,M
2528,2024,MI,FT,Data Analyst,USD,52500,US,0,US,M
2529,2024,SE,FT,Data Architect,USD,128000,US,0,US,M
2530,2024,SE,FT,Data Architect,USD,81500,US,0,US,M
2531,2024,SE,FT,Data Operations Engineer,USD,105000,US,0,US,M
2532,2024,SE,FT,Data Operations Engineer,USD,70000,US,0,US,M
2533,2024,SE,FT,Data Scientist,USD,175000,US,0,US,M
2534,2024,SE,FT,Data Scientist,USD,122500,US,0,US,M
2535,2024,SE,FT,Data Engineer,USD,171000,US,0,US,M
2536,2024,SE,FT,Data Engineer,USD,117000,US,0,US,M
2537,2024,SE,FT,Data Scientist,USD,202800,US,0,US,L
2538,2024,SE,FT,Data Scientist,USD,104300,US,0,US,L
2539,2024,SE,FT,Data Analyst,EUR,50432,ES,0,ES,M
2540,2024,SE,FT,Data Analyst,EUR,36773,ES,0,ES,M
2541,2024,SE,FT,Data Engineer,USD,197000,US,0,US,M
2542,2024,SE,FT,Data Engineer,USD,99000,US,0,US,M
2543,2024,SE,FT,Data Engineer,USD,160000,US,0,US,M
2544,2024,SE,FT,Data Engineer,USD,110000,US,0,US,M
2545,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2546,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2550,2024,SE,FT,Data Engineer,USD,170000,US,0,US,M
2551,2024,SE,FT,Data Engineer,USD,130000,US,0,US,M
2552,2024,SE,FT,Data Analyst,USD,150000,US,0,US,M
2553,2024,SE,FT,Data Analyst,USD,95000,US,0,US,M
2556,2024,SE,FT,Data Architect,USD,345600,US,0,US,M
2557,2024,SE,FT,Data Architect,USD,230400,US,0,US,M
2558,2024,SE,FT,Data Engineer,USD,145000,US,0,US,M
2559,2024,SE,FT,Data Engineer,USD,115000,US,0,US,M
2562,2024,SE,FT,Data Analyst,USD,175950,US,100,US,M
2563,2024,SE,FT,Data Analyst,USD,130050,US,100,US,M
2564,2024,SE,FT,Data Engineer,USD,205600,US,0,US,L
2565,2024,SE,FT,Data Engineer,USD,105700,US,0,US,L
2566,2024,SE,FT,Data Analyst,USD,236600,US,100,US,M
2567,2024,SE,FT,Data Analyst,USD,89200,US,100,US,M
2570,2024,EN,FT,Data Scientist,USD,80000,US,100,US,L
2571,2024,SE,FT,Marketing Data Analyst,USD,200000,GB,100,GB,S
2572,2024,EN,FT,Data Scientist,CAD,73742,CA,100,CA,L
2573,2024,SE,FT,Data Science Lead,USD,165000,US,50,US,S
2574,2024,EN,FT,Data Scientist,GBP,33246,GB,50,GB,L
2575,2024,SE,FT,Data Engineer,USD,185900,US,0,US,M
2576,2024,SE,FT,Data Engineer,USD,129300,US,0,US,M
2577,2024,SE,FT,Data Analyst,USD,169000,US,0,US,M
2578,2024,SE,FT,Data Analyst,USD,110600,US,0,US,M
2579,2023,EN,FT,Power BI Developer,INR,5409,IN,50,IN,L
2581,2024,SE,FT,Data Engineer,USD,225000,US,0,US,M
2582,2024,SE,FT,Data Engineer,USD,184100,US,0,US,M
2583,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2584,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2585,2024,SE,FT,Data Scientist,USD,225000,US,0,US,M
2586,2024,SE,FT,Data Scientist,USD,156400,US,0,US,M
2587,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2588,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2589,2024,EN,FT,Machine Learning Engineer,USD,108000,US,0,US,S
2590,2024,SE,FT,Product Data Scientist,USD,8000,IN,100,SG,L
2591,2024,SE,FT,Data Scientist,USD,155000,US,100,US,M
2592,2024,SE,FT,Data Scientist,USD,38000,US,100,US,M
2593,2024,MI,FT,Data Analyst,USD,85000,US,0,US,M
2594,2024,MI,FT,Data Analyst,USD,65000,US,0,US,M
2595,2024,SE,FT,Data Scientist,USD,155000,US,100,US,M
2596,2024,SE,FT,Data Scientist,USD,38000,US,100,US,M
2597,2024,MI,FT,Data Engineer,GBP,110820,GB,0,GB,M
2598,2024,MI,FT,Data Engineer,GBP,92350,GB,0,GB,M
2599,2024,SE,FT,Data Scientist,USD,153600,US,100,US,M
2600,2024,SE,FT,Data Scientist,USD,106800,US,100,US,M
2601,2024,SE,FT,Data Scientist,USD,185000,US,100,US,M
2602,2024,SE,FT,Data Scientist,USD,50000,US,100,US,M
2603,2024,SE,FT,Data Engineer,USD,185900,US,0,US,M
2604,2024,SE,FT,Data Engineer,USD,129300,US,0,US,M
2605,2024,SE,FT,Data Scientist,USD,155000,US,100,US,M
2606,2024,SE,FT,Data Scientist,USD,38000,US,100,US,M
2607,2024,SE,FT,Data Scientist,USD,168000,US,100,US,M
2608,2024,SE,FT,Data Scientist,USD,130000,US,100,US,M
2609,2024,SE,FT,Data Scientist,USD,123400,US,0,US,M
2610,2024,SE,FT,Data Scientist,USD,88100,US,0,US,M
2611,2024,SE,FT,Data Scientist,USD,120000,US,100,US,S
2612,2024,SE,FT,Data Scientist,USD,55000,US,100,US,S
2613,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2614,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2615,2024,SE,FT,Data Engineer,USD,191200,US,0,US,M
2616,2024,SE,FT,Data Engineer,USD,130000,US,0,US,M
2617,2024,SE,FT,Data Analyst,USD,169000,US,0,US,M
2618,2024,SE,FT,Data Analyst,USD,110600,US,0,US,M
2619,2024,SE,FT,Analytics Engineer,USD,150000,US,0,US,M
2620,2024,SE,FT,Analytics Engineer,USD,120000,US,0,US,M
2621,2024,SE,FT,Data Science Consultant,USD,139000,US,0,US,M
2622,2024,SE,FT,Data Science Consultant,USD,122000,US,0,US,M
2623,2024,SE,FT,Data Scientist,USD,185900,US,0,US,M
2624,2024,SE,FT,Data Scientist,USD,129300,US,0,US,M
2625,2024,SE,FT,Data Analyst,USD,139600,US,0,US,M
2626,2024,SE,FT,Data Analyst,USD,85700,US,0,US,M
2627,2024,SE,FT,Data Engineer,USD,185000,US,100,US,M
2628,2024,SE,FT,Data Engineer,USD,50000,US,100,US,M
2629,2024,SE,FT,Data Engineer,USD,185900,US,0,US,M
2630,2024,SE,FT,Data Engineer,USD,129300,US,0,US,M
2631,2024,SE,FT,Data Scientist,USD,225000,US,0,US,M
2632,2024,SE,FT,Data Scientist,USD,156400,US,0,US,M
2633,2024,SE,FT,Data Scientist,USD,200000,US,100,US,M
2634,2024,SE,FT,Data Scientist,USD,175000,US,100,US,M
2635,2024,SE,FT,Data Engineer,USD,185900,US,0,US,M
2636,2024,SE,FT,Data Engineer,USD,129300,US,0,US,M
2637,2024,MI,FT,ML Engineer,USD,148500,US,100,US,L
2638,2024,MI,FT,ML Engineer,USD,98200,US,100,US,L
2639,2024,SE,FT,Data Analyst,USD,115000,US,100,US,M
2640,2024,SE,FT,Data Analyst,USD,95000,US,100,US,M
2641,2024,SE,FT,Data Architect,USD,225000,US,100,US,M
2642,2024,SE,FT,Data Architect,USD,66000,US,100,US,M
2643,2024,SE,FT,Data Scientist,USD,185000,US,100,US,M
2644,2024,SE,FT,Data Scientist,USD,50000,US,100,US,M
2645,2024,SE,FT,Data Scientist,EUR,47280,ES,0,ES,M
2646,2024,SE,FT,Data Scientist,EUR,37824,ES,0,ES,M
2647,2024,MI,FT,Data Manager,USD,134000,US,0,US,M
2648,2024,MI,FT,Data Manager,USD,98000,US,0,US,M
2649,2024,MI,FT,Data Analyst,USD,105000,US,0,US,M
2650,2024,MI,FT,Data Analyst,USD,62000,US,0,US,M
2651,2024,EN,FT,BI Data Analyst,USD,57000,US,100,US,L
2652,2024,SE,FT,Big Data Engineer,CAD,161311,CA,50,CA,M
2653,2024,MI,FT,Data Scientist,USD,144200,US,100,US,M
2654,2024,MI,FT,Data Scientist,USD,115360,US,100,US,M
2656,2024,SE,FT,Principal Data Architect,INR,38154,IN,100,IN,L
2659,2024,SE,FT,Data Engineer,USD,170000,US,100,US,M
2660,2024,SE,FT,Data Engineer,USD,150000,US,100,US,M
2661,2024,SE,FT,Data Architect,USD,180000,US,100,US,M
2662,2024,SE,FT,Data Architect,USD,160000,US,100,US,M
2663,2024,MI,FT,Data Scientist,USD,108000,US,50,US,L
2664,2024,SE,FT,Machine Learning Manager,USD,200000,US,100,US,M
2665,2024,SE,FT,Machine Learning Manager,USD,150000,US,100,US,M
2666,2024,EX,FT,Data Manager,CAD,125976,CA,50,CA,L
2667,2024,SE,FT,Data Engineer,USD,188700,US,100,US,M
2668,2024,SE,FT,Data Engineer,USD,160395,US,100,US,M
2669,2024,SE,FT,Data Analyst,USD,115934,US,100,US,M
2670,2024,SE,FT,Data Analyst,USD,81666,US,100,US,M
2671,2024,SE,FT,Data Engineer,USD,300000,US,0,US,M
2672,2024,SE,FT,Data Engineer,USD,225000,US,0,US,M
2673,2024,SE,FT,Data Scientist,USD,198440,US,100,US,M
2674,2024,SE,FT,Data Scientist,USD,144000,US,100,US,M
2675,2024,SE,FT,Applied Scientist,USD,191475,US,100,US,M
2676,2024,SE,FT,Applied Scientist,USD,141525,US,100,US,M
2677,2024,SE,FT,Data Analyst,EUR,50432,ES,0,ES,M
2678,2024,SE,FT,Data Analyst,EUR,36773,ES,0,ES,M
2679,2024,MI,FT,Data Scientist,EUR,75648,DE,100,DE,S
2680,2024,SE,FT,Lead Data Scientist,USD,156868,US,100,US,L
2682,2024,SE,FT,Data Scientist,USD,198440,US,0,US,L
2683,2024,SE,FT,Data Scientist,USD,144000,US,0,US,L
2686,2024,SE,CT,Data Analyst,USD,90000,US,100,US,M
2687,2024,MI,FT,Research Scientist,EUR,126080,DE,0,DE,S
2688,2024,MI,FT,Research Scientist,EUR,84053,DE,0,DE,S
2689,2024,SE,FT,Data Engineer,USD,200000,US,100,US,M
